#OTUID	CN17_B1	CN17_B10	CN17_B13	CN17_B17	CN17_CBI1	CN17_CBI4	CN17_CBI5	CN17_CBI8	CN18FESPkoa_SC24	CN18FESPkoa_SC26	CN18FESPkoa_SC29	CN18FESPkoa_SC30	CN18FESPkoa_SC31	CN18FESPkoa_SC32	CN18FESPkoa_SC34	CN18FESPkoa_SC37	CN18FESPkoa_SC40	CN18FESPkoa_SC41	CN18FESPkoa_SC43	CN18FESPkoa_SC44	CN18FESPkoa_SC46	CN18FESPkoa_SC47	CN18FESPkoa_SC49	CN18FESPkoa_SC52	CN18FESPkoa_SC53	CN18FESPkoa_SC55	CN18FESPkoa_SC56	CN18FESPkoa_SC57	CN18FESPkoa_SC58	CN18Fc12_8_eDNA	CN18Fc19_5_eDNA	CN18Fc21_6_eDNA	CN18Fc22_6_eDNA	CN18Fc24_6_eDNA	CN18Fc25_5_eDNA	CN18Fc27_4_eDNA	CN18Fc29_6_eDNA	CN18Fc30_4_eDNA	CN18Fc32_4_eDNA	CN18Fc33_5_eDNA	CN18Fc36_6_eDNA	CN18Fc38_5_eDNA	CN18Fc40_6_eDNA	CN18Fc41_6_eDNA	CN18Fc43_5_eDNA	CN18Fc44_8_eDNA	CN18Fc46_8_eDNA	CN18Fc47_6_eDNA	CN18Fc49_6_eDNA	CN18Fc51_5_eDNA	CN18SESPkoa_SC36	CN18SESPkoa_SC37	CN18SESPkoa_SC39	CN18SESPkoa_SC40	CN18SESPkoa_SC41	CN18SESPkoa_SC42	CN18SESPkoa_SC44	CN18SESPkoa_SC45	CN18SESPkoa_SC47	CN18SESPkoa_SC49	CN18Sc09_2_eDNA	CN18Sc10_2_eDNA	CN18Sc14_2_eDNA	CN18Sc14_8_eDNA	CN18Sc15_2_eDNA	CN18Sc15_8_eDNA	CN18Sc18_2_eDNA	CN18Sc18_8_eDNA	CN18Sc27_2_eDNA	CN18Sc27_8_eDNA
e0daf7fb23a3e9053c033115b7fd9674	305	739	605	280	46	127	231	78	30	48	33	26	46	39	39	18	51	39	42	41	38	34	37	53	45	31	45	41	34	0	34	26	25	26	54	0	23	36	11	40	46	33	42	32	42	41	41	25	30	26	957	15	205	12	318	23	26	10	15	14	12	11	15	29	13	181	24	482	9	659
7d0c369fdb0508591cba29b338151187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	7	0	17	0	9	13	5	19	0	0	0	11	0	14	0
e22b86793b278d48c41b490a68a9c054	51	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	61	0	72	0	47	0	86	92	95	86	114	81	36	83	0	65	0	106	0
f947cf3e53957d57f95dcd5fac872211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e417c151046ba195520fed7677425096	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
a38be80fcf8fa00120091d5ee5b94183	0	0	0	4	0	0	0	5	31	34	43	24	104	56	64	39	69	95	95	76	80	71	76	101	100	54	82	75	70	7	39	108	77	80	160	0	148	139	33	124	86	96	81	100	124	89	49	62	70	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a5c6e34380204fc25a1e1440f26cbfee	38	27	28	36	0	0	0	26	57	227	172	164	301	206	186	137	355	256	268	261	243	162	152	317	285	148	253	195	248	26	134	208	168	159	416	0	183	279	110	242	210	247	276	229	259	223	193	169	157	105	93	36	0	27	0	0	0	30	25	36	63	55	73	43	56	0	39	25	38	28
a5f208587e914e3c16310ef23c43bf87	0	0	0	0	0	0	0	0	0	39	16	6	13	11	7	5	18	0	11	18	0	0	10	10	0	0	0	0	7	0	0	7	6	13	7	0	5	5	0	4	6	0	8	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f6faab96d4434c26b136db63db3d93d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9c727b7b3130ac0111e683f44ddd569	76	157	70	104	0	40	0	0	86	202	135	118	172	126	143	66	265	197	182	140	141	213	139	229	186	148	147	168	214	13	130	138	139	157	224	8	128	141	49	142	133	128	198	145	167	161	130	119	103	63	129	25	0	30	0	0	0	24	23	35	31	21	46	0	27	32	0	71	19	97
55dc3973b501620cd5357870ced8df0d	15	0	0	9	0	18	6	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	4	15	4	0	3	5	4	0	0	3	0	0	0	0	3	0	0
f5f4ea803dcbafda612b19a92fed07ae	0	5	0	0	0	4	0	0	0	0	0	0	0	0	8	0	10	16	0	12	0	0	0	0	6	0	0	0	0	0	0	10	0	0	13	0	0	8	0	9	0	0	0	0	7	0	0	0	0	0	16	0	0	9	0	10	0	0	0	0	10	0	0	0	0	0	9	0	0	0
355ce13d623009dbf001c047239b6c46	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
54345b7b4c973a17fd0f092ea76fc780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0
9dc46c7fc2a5630c7dfad7feaf10f41d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	74	0
16fd2815485fea778dae8058c03f1043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	30	0
acf72ff3ac04f745e7ca12615b7484e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
e58ef38343b70c80766dab861a24c7ab	0	0	0	0	11	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
915f7a29ec546d35160b170ee5e9c31c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d7ad6eeecd5f35ed12352e5959e5d18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0
00e9cd22941ea1d830c125de13c75535	26	0	16	30	0	0	0	11	23	49	31	19	52	27	37	22	69	50	33	32	46	32	28	65	44	22	39	38	46	0	17	49	27	31	64	0	32	36	20	31	40	35	34	30	40	20	36	19	22	20	180	0	0	0	18	0	0	0	0	0	0	0	0	30	0	0	0	51	0	23
75f2d86b19d70e02dca807117a5bc435	19	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	72	0	70	0	78	94	72	86	71	84	51	55	0	83	0	81	0
25423335291272c823e4503ad2803b9c	0	0	5	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	24	0	0	0	25	0	0	36	15	22	0	17	15	0	0	12	0	25	0
a38e73e717bbdb74b4ad4f64c9f24346	0	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	6	0	0
c258dc22ef06ce8e5ffb092526b28e46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
e8beba70e3006b532ba49e19a2a307ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
de7319f71a4f4024128b3fe6020cc387	17	0	0	25	0	0	0	9	14	0	19	16	54	38	30	0	40	51	32	48	35	31	29	37	49	22	41	28	25	0	12	39	38	17	52	0	31	39	13	35	26	42	47	40	38	23	12	15	17	14	28	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	8
5f521f15532eb92edd4a759f80d68ae8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15253007ddc343562497b890bea2450a	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b620cdf5bb77a482e02f8cd54ff2eb3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79612e033f7ef07281543c67735039f3	0	0	0	0	0	0	0	0	0	0	5	0	7	0	5	0	0	0	0	8	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2635bba507e575161dfe80123841f880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
3cf8133a70780299b45c179b82f7643d	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b78d0e4ed4baf512e0b07d438f6254e	0	0	0	0	0	0	0	0	10	16	15	18	16	30	19	21	39	24	38	18	21	21	28	15	19	10	20	18	20	0	0	19	14	20	41	0	28	39	0	23	22	17	16	17	23	18	17	13	17	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84ef4736008c7aefe998f1831f814c21	0	0	0	0	0	0	0	0	24	30	54	31	58	44	51	56	80	60	74	61	56	37	73	50	68	27	65	50	74	0	24	60	0	44	75	0	66	35	15	55	38	49	48	49	48	46	32	34	28	20	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b94cecc72fac28a2562e4ca7b0b82222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
e4d02c8b70efe0ca922f8a1d36263a4a	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	40	0	44	36	0	0	0	0	0	0	0	53	0	0	0
2159de539bae8ea7873bd1e3aa682901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02ab883c30c1da01b499297013e01d48	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	6	2	5	5	0	8	3	0	5	4	0	0	0	12	0	0	13	6	0	19	0	23	0	0	6	11	16	16	5	0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3936f00fb304e6f9a7db34688db4315b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
b19779d9c98ed411c9f7a9e57968fe9f	0	0	0	5	0	0	0	0	83	109	147	130	433	184	242	148	367	272	340	312	349	152	228	388	352	231	310	308	395	19	153	259	206	220	365	5	425	264	84	371	225	246	283	203	273	261	156	102	117	92	19	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08bb71b8af7cd2264b03b4add8c4226f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b442507420939f5fe6014fcfae83670	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
335aa599320fc7902c8983c2a5d6bb5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
fb1be430d2943ac61a9afc113282e5c5	29	2	21	12	0	6	6	18	83	102	59	53	158	76	78	65	134	126	104	104	106	91	100	118	105	56	99	98	95	12	54	141	79	68	209	0	121	149	81	113	80	105	72	83	112	80	69	58	65	31	133	119	0	129	0	143	0	147	145	190	121	155	168	91	112	0	131	25	187	0
32fe3a49be151b49550ca1e1fc67dbe7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
c191261eecdb2363498ade5aaa7c186a	14	0	0	4	0	0	0	5	31	49	22	19	54	35	49	17	73	61	42	39	30	36	35	53	55	31	31	43	75	4	18	29	26	32	59	0	45	41	5	38	30	32	36	28	23	35	29	19	29	23	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3
7b4d9dd6ae6b7a46b1b65fe6912aa0c9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd8b740a5fc76aab651881aa47c4961c	0	68	30	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	14	0	0	14	0	13	0	0	0	7	14
136f6d7818bdc2e294b05012e3c84feb	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10fc4f81fc16bbbc497a28f439864703	0	26	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8cb34a3712018367edd4524ebf765891	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
900afa963e27408f431a968c0a29c4ba	28	42	16	11	0	7	14	6	13	25	25	0	34	33	20	14	31	33	29	34	25	17	35	37	32	27	30	29	43	0	20	28	11	30	50	0	25	42	23	33	30	26	19	26	27	26	20	19	7	7	129	28	6	33	4	58	0	27	44	34	35	27	23	45	41	9	29	43	28	24
709a19a3b0f48ce7f8a89069a1713b3b	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	37	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0
a4cbe987942964b584e95e4efab6a176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a619caa5848df9525980658feb62675b	43	122	30	43	15	11	12	13	0	9	0	4	4	0	8	0	7	0	0	6	0	8	5	8	0	7	10	0	5	0	0	5	0	0	18	0	0	6	8	9	0	5	0	11	12	0	0	5	0	4	17	7	0	3	0	6	0	0	12	5	0	10	3	7	8	0	8	5	0	12
2df81244b9e9d8807ea4db6fb339fc00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
537c549159c7edc89a550ad96d637998	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97f30660f2f67f36481c39883f7f58a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41902c487b4a3caf40b598a93a2694c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
db6e0a35a66c3b14bcb1066c60910f47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
04994110976fb9127d45e3a6c93f600d	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
b8627b47a5855dda2aa3858f3cc73410	66	55	43	65	90	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0e2bf2b09bc2e739b4c755c315a21205	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b0a9518c6ad4df0e54ef59f5f855d861	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b0df685b5169bd9c6b22dfea7962d04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	25	0	0	0	0	29	0	18	15	24	23	21	0	31	0	0	0
e3239fa4b964c4941625ff2e1f1942bf	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
880ddc186b52faa04ff6506d7e483e05	0	0	0	0	0	0	0	0	2	3	0	0	7	0	3	0	2	4	0	8	5	0	0	0	8	0	4	9	5	0	3	5	0	2	8	0	12	7	0	8	3	4	6	0	0	6	7	0	8	0	15	0	0	8	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0
7f7a496aa427be0126ed18bf9bea97ad	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	20	0	0	0
b7de863a5062cb2736d3f4655d319667	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
daa83b35584cb31b1770ad7d863ac3a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
04587ac05b18ced2ee12569e2550d385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	56	0	39	0	37	56	46	0	38	0	0	35	0	0	0	61	0
73117133db4b4aa159e61f17efec5e40	15	0	0	16	62	6	7	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284d23ed2278ce83589cf9e50ac13c7d	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d1023b42fb26213bfea9c94af7eb9cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
abd0bee8679ef49b776e6da922b3c0c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113d4200ee22134b27106ce11dfb59a0	0	0	13	0	0	0	0	0	29	38	29	9	46	19	48	19	52	41	49	46	54	46	63	88	86	13	13	14	50	8	19	51	19	68	40	0	26	29	0	46	30	24	48	14	35	39	10	41	31	15	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
edda954f1d366bca93f74497233058c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f21dba7b40d77ce0b91a3b8637db466	0	0	0	14	0	0	0	0	14	23	44	36	116	95	78	36	73	90	102	79	88	67	88	44	103	46	75	76	76	14	48	87	75	60	136	0	49	64	25	82	80	91	81	64	79	89	57	62	51	30	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
2a508f70a8f52033d3d6cb8204bd5fe7	0	0	0	0	0	0	0	0	0	11	11	11	25	0	22	0	20	23	18	14	23	10	19	19	20	12	15	17	29	0	14	11	16	20	18	0	22	13	0	19	10	13	22	18	19	20	0	0	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
