"ASV","20180724_EB_Y","20180802_EB_Y","20180815_EB_Y","20180908_CB_GG","20180909_CB_GG","20180910_CB_GG","20181211_EB_FF","20181212_EB_FF","20181218_EB_FF","20190619_EB_GG","CN18FESPkoa_SC1_FF","CN18FESPkoa_SC59_FF","CN18S_koa3G_SC29_FF","CN18S_koa3G_SC30_FF","CN18S_koa3G_SC31_FF","CN18S_koa3G_SC57_FF","CN18S_koa3G_SC58_FF","CN18S_koa3G_SC59_FF","pcr_blank_1_FF","pcr_blank_2_FF","pcr_blank_3_FF","pcrblank_1_GG","pcrblank_1_Y","pcrblank_2_GG","pcrblank_2_Y","pcrblank_3_GG","pcrblank_3_Y","rowsum","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_14843",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_15957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_16639",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_16810",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Eirenidae","g_","s_"
"ASV_17131",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Ctenophora","Tentaculata","Lobata","Bolinopsidae","g_","s_"
"ASV_17856",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_18215",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_18244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"ASV_19290",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","unassigned","g_","s_"
"ASV_20566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_21404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_21525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_21905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_22440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_22532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,"Eukaryota","Nematoda","Enoplea","Dorylaimida","Longidoridae","Xiphinema","Xiphinema brevicollum"
"ASV_23481",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_23556",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_23702",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_25020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,"Eukaryota","Ochrophyta","Chrysophyceae","Chromulinales","Chromulinaceae","g_","s_"
"ASV_25376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","g_","s_"
"ASV_26831",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_27661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,"Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Pandeidae","Leuckartiara","Leuckartiara longicalcar"
"ASV_29685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_29725",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_31722",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Pandeidae","Leuckartiara","Leuckartiara longicalcar"
"ASV_31731",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Aglaopheniidae","g_","s_"
"ASV_32147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_32417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"Eukaryota","Haptophyta","Haptophyta","Phaeocystales","Phaeocystaceae","g_","s_"
"ASV_33845",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unknown","unknown","unknown","Vannellidae","g_","s_"
"ASV_35924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_40573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_40581",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Cyclopidae","g_","s_"
"ASV_40632",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_40733",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_40817",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Bacillariophyta","Mediophyceae","Cymatosirales","Cymatosiraceae","g_","s_"
"ASV_40843",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Ochrophyta","Chrysophyceae","Chromulinales","Chromulinaceae","g_","s_"
"ASV_40903",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","g_","s_"
"ASV_41560",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","g_","s_"
"ASV_42681",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"unassigned","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_42807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Malacostraca","Decapoda","Cambaridae","Orconectes","unassigned"
"ASV_43570",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","g_","s_"
"ASV_43571",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Gastrotricha","unknown","Macrodasyida","Macrodasyidae","Urodasys","s_"
"ASV_43572",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","g_","s_"
"ASV_43573",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unknown","unknown","Bicosoecida","unknown","g_","s_"
"ASV_43574",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Oomycota","Oomycetes","Peronosporales","Peronosporaceae","g_","s_"
"ASV_43575",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_43576",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","s_"
"ASV_43577",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","g_","s_"
"ASV_43623",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Formicidae","Monomorium","Monomorium bicolor complex BOLD:AAB9999"
"ASV_44756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_45530",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_45534",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_45610",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_47545",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus parapergens"
"ASV_48178",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_48830",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ASV_48831",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","g_","s_"
"ASV_50509",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_320",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"ASV_544",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Rotifera","Monogononta","Ploima","Synchaetidae","g_","s_"
"ASV_1025",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ASV_2410",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,"Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa spinifera"
"ASV_7490",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_8298",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_8319",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Arthropoda","Hexanauplia","Calanoida","Pontellidae","g_","s_"
"ASV_8340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_8379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_8387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_8407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,"Eukaryota","Haptophyta","Haptophyta","Phaeocystales","Phaeocystaceae","Phaeocystis","s_"
"ASV_8410",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_8466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,"Eukaryota","Ochrophyta","Phaeophyceae","Sphacelariales","Choristocarpaceae","g_","s_"
"ASV_8483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,"Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Aglaopheniidae","g_","s_"
"ASV_8490",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Haptophyta","Haptophyta","unassigned","unassigned","g_","s_"
"ASV_8520",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_8551",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Eukaryota","Bacillariophyta","Mediophyceae","Cymatosirales","Cymatosiraceae","g_","s_"
"ASV_8569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_8580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_8593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Ochrophyta","Phaeophyceae","unassigned","unassigned","g_","s_"
"ASV_8609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_8670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"ASV_8733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_8756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_8793",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Oomycota","Oomycetes","Saprolegniales","Saprolegniaceae","g_","s_"
"ASV_8805",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_8818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","g_","s_"
"ASV_8850",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"ASV_8969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"ASV_8971",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_8983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,"unassigned","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_8991",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_9001",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Braconidae","g_","s_"
"ASV_9019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,"Eukaryota","Ochrophyta","Phaeophyceae","Ectocarpales","Chordariaceae","g_","s_"
"ASV_9026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,"Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","unassigned","g_","s_"
"ASV_9103",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Ochrophyta","Phaeophyceae","Ectocarpales","Chordariaceae","g_","s_"
"ASV_9134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,"Eukaryota","Oomycota","Oomycetes","Peronosporales","Peronosporaceae","g_","s_"
"ASV_9140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","g_","s_"
"ASV_9187",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus parapergens"
"ASV_9208",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Forskaliidae","g_","s_"
"ASV_9233",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Oomycota","Oomycetes","unassigned","unassigned","g_","s_"
"ASV_9238",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_9287",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_9314",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Eirenidae","g_","s_"
"ASV_9435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","g_","s_"
"ASV_9590",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_9627",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Mollusca","Gastropoda","unknown","Pachychilidae","g_","s_"
"ASV_9644",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","unassigned","g_","s_"
"ASV_9796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_9931",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_9970",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Arthropoda","Insecta","Hymenoptera","unassigned","g_","s_"
"ASV_10027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,"Eukaryota","Oomycota","Oomycetes","Saprolegniales","Saprolegniaceae","g_","s_"
"ASV_10504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,"Eukaryota","unknown","Raphidophyceae","Chattonellales","Chattonellaceae","Fibrocapsa","Fibrocapsa japonica"
"ASV_10818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Eukaryota","Ochrophyta","Phaeophyceae","Ectocarpales","unassigned","g_","s_"
"ASV_11230",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Eukaryota","Chlorophyta","unknown","Pyramimonadales","unassigned","g_","s_"
"ASV_11492",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11512",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11522",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11632",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11705",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11738",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11753",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11921",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_12005",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_12015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_12139",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
