#OTUID	CN18Sc14_8_eDNA	CN18Sc15_8_eDNA	CN18Sc18_8_eDNA	CN18Sc27_8_eDNA	CN18SESPkoa_SC36	CN18SESPkoa_SC39	CN18SESPkoa_SC41	CN18SESPkoa_SC44
96fef172843fbd059d2b2d26730d42f9	0	0	0	0	7	0	0	0
43673dd6e20b53c37953021b63972764	0	0	0	0	7	0	0	0
2dd0cf7387c681b06bd00f1ae119d807	0	0	0	0	7	0	0	0
e0d8e7ce2a801fb9d498b79d7fff048f	0	0	0	0	7	0	0	0
4bf95af1b78d9a5ac46dd2a2ca4b8a78	0	0	0	0	7	0	0	0
264298b50beea0ac841eed8a62475dd5	0	0	0	0	7	0	0	0
aac0099991c8518a5268b1a19a84550b	0	0	0	0	7	0	0	0
8a630f7a3b1221e96697e12fdcbaa0e8	0	0	0	0	7	0	0	0
a76f7fe1962358826045ffcc8a212913	0	0	0	0	2	0	5	0
07405b2029f6076f58c558c9be83163e	0	0	0	0	0	0	0	0
2a8027e54d249a050e34931607224300	0	0	0	0	0	7	0	0
9e410740b86d282af911eeb60e9b1062	0	0	0	0	0	7	0	0
adae9cab6a47303a075568d2d6e81358	0	0	0	0	0	0	0	0
3e55efdc260cbb8e1aa2ee19ebd98946	0	0	0	0	0	0	0	0
61489126993609f915035e2f76370615	0	0	0	0	0	0	0	0
16ec87a9ca205bcd412d48d61975c591	0	0	0	0	0	0	0	0
1fcc235086f9ec8c667334de280dcf1a	0	0	0	0	0	0	0	0
e4a9f92dac94b5f3fb319bdccb19e5b6	0	0	0	0	0	0	0	0
2875d009de146376f8df71216b5f2e35	0	0	0	0	0	0	0	0
ec7c3348bbf3242b2f0050df6122e5dd	0	0	0	0	0	0	0	0
3ca9408f6f499b75464d6ce548c2c341	0	0	0	0	0	0	0	0
8357991ca59c1d4734bfbdeee0fe71bd	0	0	0	0	0	0	0	0
14e6ff96e811c994fb17c8c1ef502d51	0	0	0	0	0	0	0	0
2ec72a6c75e091fe8a92d6c8d41e0ebd	0	0	0	0	0	0	0	0
4c0ea27e6f5ea85a9b498815a7de0fa2	0	0	0	0	0	0	0	0
f08da31d9cbe88385b71eb1b4325581c	0	0	0	0	0	0	0	0
2214099515b01034cfcd604b413c5df3	0	0	0	0	0	0	0	0
ac79a9d71daed031027868720625612d	0	0	0	0	0	0	0	0
8d4f3476e26e3e587a97191503a0b299	0	0	0	0	0	0	0	0
5a91eba19617b84eb1d3e6ac282e1f48	0	0	0	0	0	0	0	0
8b55ab9aed52e21d002329f3b1ee3925	0	0	0	0	0	0	0	0
5b5ad0551123baacce7f2efbb71191dc	0	0	0	0	0	0	0	0
69523997146ff118c5658b480510e7b3	0	0	0	0	0	0	0	0
6d066cbb6e668b612e255a1b7e9f2028	0	0	0	0	0	0	0	0
0493afc36320f452143acc827959d11e	0	0	0	0	0	0	0	0
e17f38158d565cb2954a552a70a98423	0	0	0	0	0	0	0	0
f6faab96d4434c26b136db63db3d93d9	0	0	0	0	0	0	0	0
bfadba67663637f3d232cb316ca79d30	0	0	0	0	0	0	0	0
bda28d5b1c782a3b54776fe4bb31e7d4	0	0	0	0	0	0	0	0
cfc853c1a9108692bcdaa3f57de6fd46	0	0	0	0	0	0	0	0
7cdbc15174302c59a8ceeb73fbb34a93	0	0	0	0	4	0	0	0
315ca0a729f126b941ba111a16d4d97a	0	0	0	0	0	0	0	0
1a2ced70f951a1d6678ac3faba1d5790	0	0	0	0	0	0	0	0
15535cbe6efea9e47bd00c0fa7b92694	0	0	0	0	0	0	0	0
10ed07bbeec3d42a3a2238719ea89398	0	0	0	0	0	0	0	0
18537ed9fb0dbe4899579e2e05e952d6	0	0	0	0	0	0	0	0
5d7dfee7c6966515d03ecea904829623	0	0	0	0	0	0	0	0
7caa7ddfc9c55ba98b9e5b84b1a6a344	0	0	0	0	0	0	0	0
ddcc858ffc4506387142a61dcde31aca	0	0	0	0	0	0	0	0
e0365389e171fe077fbda66f90392a45	0	0	0	0	0	0	0	0
bc5a9bf43bf98ed6a8ffb212d46cbd7a	0	0	0	0	0	0	0	0
1031d681071c62b81b7284a9d8fe13b7	6	0	0	0	0	0	0	0
67dd5c7910565894250f665492cf1704	0	0	0	0	0	0	0	0
a1b2172ee03b0640d103c7c20351f7b8	0	2	0	0	4	0	0	0
6b295177511ca275933f3b58182d8e7d	0	0	0	0	0	0	0	0
4c6eea74f6614ff767decf7137702dc6	0	0	0	0	0	0	0	0
200edb68b10045407cfc1b64261b5c31	0	0	0	0	0	0	0	0
67565fb9bc2c630c0d678274bf9a4380	0	0	6	0	0	0	0	0
df66080e0cc091090f968608dfbaf56a	0	0	6	0	0	0	0	0
f8ccdf35d47e9eb47f688844ed7410a4	0	0	0	0	0	0	0	0
4122ad9795259015b4007fbdab44230a	0	0	0	0	6	0	0	0
3a8f322211839a27eb843a511dc8b47a	0	0	0	0	6	0	0	0
943cafa6a49ec5d3b6fe95ac73a2735e	0	0	0	0	6	0	0	0
ccf825671a8320ac8600fc9081074352	0	0	0	0	6	0	0	0
49de88dfd8d8755c44495ebc98675ae7	0	0	0	0	6	0	0	0
87caf5f04328d60b8d019cd6816642cd	0	0	0	0	6	0	0	0
afcec5d824aaa0f0aacc83a07dadf3de	0	0	0	0	6	0	0	0
3ce5467ac2bf1a909dc9cd9a51d89ad7	0	0	0	0	4	0	0	0
6b0bcb3bea73f10a49162fab161762a8	0	0	0	0	4	0	2	0
13111e6d99109fcd1c2ed77886ab7eba	0	0	0	0	0	0	0	0
e5cdee7cd57ec747b6d6be4635c0cf96	0	0	0	0	0	0	0	0
aba669c4a5e9fbe5aada1cd53f503c43	0	0	0	0	0	0	0	0
1cbc69a19d2fc83dec808aef8c39b937	0	0	0	0	0	0	6	0
57ad80b7be5e70fd211a96821eabb3ea	0	0	0	0	0	0	0	0
46cc71e70a00737815d4da5e6aab5752	0	0	0	0	0	0	0	0
09ec505d88486453bc09e452c3449b70	0	0	0	0	0	0	0	0
1e5977f19918973e1c2fac74115b285f	0	0	0	0	0	0	0	0
ad7cea3f47c9e64cbe5f5544c27fb1c5	0	0	0	0	0	0	0	0
5fb1150d85d178d0aa27fa34ed1efc9d	0	0	0	0	0	0	0	0
6775d4498c6c059845b4da306390eeae	0	0	0	0	0	0	0	0
340d7fc73017a6e8c80742eb2e128820	0	0	0	0	0	0	0	0
566d5f937045f1258d97c43948a38a65	0	0	0	0	0	0	0	0
25d69fdb0202edbfab9c0097fd74cd13	0	0	0	0	0	0	0	0
edc78d32bc20b07ebf7919690ba7fd78	0	0	0	0	0	0	0	0
331405c2bf54518d15f6aa4cc8ba69db	0	0	0	0	0	0	0	0
219828ed16a5053b059349ee15eec698	0	0	0	0	0	0	0	0
4c9d86c6f656c192698b2f925fbb17e1	0	0	0	0	0	0	0	0
a7a851acf44efe596aa9d2dadae9d549	0	0	0	0	0	0	0	0
737ab7a3bbd661efa76e3bb63d4009b1	0	0	0	0	0	0	0	0
4dd2dd2abc03d193903b8c6bb99de106	0	0	0	0	0	0	0	0
86858913c94b6858acac70c04d7343e8	0	0	0	0	0	0	0	0
3f01a2477d29b41b14c0d0d9d0df150f	0	0	0	0	0	0	0	0
2e4d194b9147c4599935130959c2c3c9	0	0	0	0	0	0	0	0
e7c1a2598d3fa6eedfabb7f580f34c2a	0	0	0	0	0	0	0	0
c1c192aef7d2172a5bc99c9216f285a3	0	0	0	0	0	0	0	0
387a88d2f332e94c982b313137dd88e6	0	0	0	0	0	0	0	0
cde768dafa6fd151a13bc5812d0bd712	0	0	0	0	0	0	0	0
b87ec8d9eae621b475f64210ec4423b8	0	0	0	0	0	0	0	0
a16c5e79f6fa958910e6899a0cd4b86e	0	0	0	0	0	0	0	0
39566aa0aa0f29b3fe5f8fb4f64e7ed1	0	0	0	0	0	0	0	0
0437dd14af482e7f6351e7bf2da0fe9e	0	0	0	0	0	0	0	0
974b357958dac4e121c392e95f99e105	0	0	0	0	0	0	0	0
87ce7a7fdad6dffbf20b566e8b595f0e	0	0	0	0	0	0	0	0
0833060533294159051e64a910c375cb	0	0	0	0	0	0	0	0
c66d379a41a34f7d13557d5380826857	0	0	0	0	0	0	0	0
bfe7f1f058bf4df18dda8a079702f6d6	0	0	0	0	0	0	0	0
8e416c941701bacb281ac83da003268d	0	0	0	0	0	0	0	0
612535561f12b8d086abae165d27da99	0	0	0	0	0	0	0	0
7fb2ba891a0a0df702350643daa4ae11	0	0	0	0	0	0	0	0
5a68b64cf90b6c11e4dc72f5e4bea0b8	0	0	0	0	0	0	0	0
2be073b7c2f819b1e274e6a489e3135e	0	0	0	0	0	0	0	0
2a7428c1dd3ed6c68af481342628ad3e	0	0	0	0	0	0	0	0
49aa3a9116f21ab8a8a4e3ade610af03	0	0	0	0	0	0	0	0
b4bdb08c4aa4afcb75147e602de90fe3	0	0	0	0	0	0	0	0
11405ed809d78d3eab423115a09794e9	0	0	0	0	0	0	0	0
01b21365f91cca9d50c0266943120432	0	0	0	0	0	0	0	0
453ce3d01b2fada78339f2545d9720eb	0	0	0	0	0	0	0	0
e2d27f7244a5221d9349074a6a2f9511	0	0	0	0	0	0	0	0
1a2dc90707cc3a5733b5b351cf34d22d	0	0	0	0	0	0	0	0
ce63cf01e3977d6539fe21181c0e0c26	0	0	0	0	0	0	0	0
0219b4e03fc1f05e9c1c75d4f75a9549	0	0	0	0	0	0	0	0
7e7b88602fa0ab2fa00e536650a2efbb	0	0	0	0	2	0	0	0
b8d3f9a69e4bef2efbd18d7669dc71a0	0	0	0	0	0	0	0	0
c99ad1af329f12422f9382f15cb8a9f0	0	0	0	0	0	0	0	0
4bb037155c7f79f77c08aae72c97f4ef	0	0	0	0	0	0	0	0
f1c2f6c198dce38fce4798f3affbce87	0	0	0	0	0	0	0	0
0360679edbe5c8d4cc8116c4cdb96e12	0	0	0	0	0	0	0	0
914c6c0decde68ac84bc23e78eb32710	0	0	0	0	0	0	0	0
5228684e612e6b373dc2539e6e5b9baa	0	0	0	0	0	0	0	0
115c470fa53acdb5892c4346ad292d53	0	0	0	0	0	0	0	0
44af5983ba521d7833b9495fda2b36bb	0	0	0	0	0	0	0	0
de2ccd4ab40fc28ce5a6f59f8a939e5e	0	0	0	0	0	0	0	0
56e7638b9ba6f2ebd58a9f16888bb613	0	0	0	0	0	0	0	0
3936f00fb304e6f9a7db34688db4315b	0	0	0	0	0	0	0	0
e7f69807e8a80f63e5d61b3491bc9f1b	0	0	0	0	0	0	0	0
aafd7e555465c7e16a368ca8542f51b0	0	0	0	0	0	0	0	0
0f385a9e5e1c43d7d1bd8784781f6ce4	0	0	0	0	0	0	0	0
dfdf884d2587b0aa06949388889a70d9	0	0	0	0	0	0	0	0
d3b10176a7be9b96121e65037e7695be	0	0	0	0	0	0	0	0
2ae8fbce9e55caf899c03a33abff6d7c	0	0	0	5	0	0	0	0
4b663c771281d82bfffdd41488cf5c1d	0	0	0	0	5	0	0	0
f40dcac59d42971170de100e16b1d3df	0	0	0	0	5	0	0	0
308e168114ca669d33f49a246a7a29d4	0	0	0	0	5	0	0	0
c82f38790ccf2acf2f4008f730c47759	0	0	0	0	5	0	0	0
23c6034e2f26335f9f7f0e82e9851f89	0	0	0	0	5	0	0	0
fcbbeec0c9cf2b97b7cc1a8a717b3dea	0	0	0	0	5	0	0	0
41e5738dfea853d57907c5695c6ccefc	0	0	0	0	5	0	0	0
0f23c94accd39f1191b26a2da36f131d	0	0	0	0	0	0	0	0
4e271a9daa3c056e625ce2da4f5d43a3	0	0	0	0	0	0	0	0
9d68ae57d8d2e54136f30d0d49d147b4	0	0	0	0	0	0	0	0
6b30303f2cf2492aa889e7721c0ee597	0	0	0	0	0	0	5	0
c5f44e505b6b5312d0a13e35ca42541c	0	0	0	0	0	0	5	0
1998dd31fc95083f43a63b682aabdea4	0	0	0	0	0	0	5	0
d9498e6ce908366f6cfb8248bcca7e08	0	0	0	0	0	0	0	0
fbdb50874d6ea202be52b4329e21ae59	0	0	0	0	0	0	0	0
0fa0ba449b53202d96e1ff1bfe3ca5cc	0	0	0	0	0	0	0	0
d8c76d8e8df0f645f29bac94bfcf68ae	0	0	0	0	0	0	0	0
58ce7a93b7f7593ebb34a0b884f720d9	0	0	0	0	0	0	0	0
cd400888d4e563a625b1b57a8aa753f4	0	0	0	0	0	0	0	0
7b7b9e02720030de2e4877c337f77781	0	0	0	0	0	0	0	0
83a477353e76b41335fb9470b5bcaa94	0	0	0	0	0	0	0	0
5f1163c312254df6de551d9b1a254da9	0	0	0	0	0	0	0	0
15ea00da17050f80cf07ed0c18d8dca0	0	0	0	0	0	0	0	0
8ce7ece7192b4d3632fd89301e0bf22d	0	0	0	0	0	0	0	0
888d60ea35d16ba66e2a290fabdb71ba	0	0	0	0	0	0	0	0
bef06b62f319706fa86991136bf6646e	0	0	0	0	0	0	0	0
7afe126f1a38e167498620b63c51d58e	0	0	0	0	0	0	0	0
a88f28a92755935a7cafa2582f7495c0	0	0	0	0	0	0	0	0
28a79a485aef07642bd5dbd738a2792b	0	0	0	0	0	0	0	0
6e5d6aef4ca4614d98c075e625f3f555	0	0	0	0	0	0	0	0
96e2b164381f27ccead3a6c4e320e1d5	0	0	0	0	0	0	0	0
f84b9c933cfcb50684567cd377422543	0	0	0	0	0	0	0	0
19db4293cb2219cc19187128e2294e0d	0	0	0	0	0	0	0	0
d87d500a24fb1d6698288b45cde65e8f	0	0	0	0	0	0	0	0
eca3e7ff69d66a0a474b05daa32145fc	0	0	0	0	0	0	0	0
7aa381671c34d44c2c8874b468022369	0	0	0	0	0	0	0	0
18dab9c20ace324cbace7bd5159d4721	0	0	0	0	0	0	0	0
d77e7fb668e0d8fa5ee731c3989fd40e	0	0	0	0	0	0	0	0
b45d2ceb5347a1df992f91ffc5a42d3f	0	0	0	0	0	0	0	0
897b660ab8c156bfaf5a25747a5cf359	0	0	0	0	0	0	0	0
b15193fce14759d1c06728933e044af6	0	0	0	0	0	0	0	0
106f0cf7a98def5da6ad367c41d03083	0	0	0	0	0	0	0	0
a3d4fe0f73dc8c49c7f344e5f1ba59e9	0	0	0	0	0	0	0	0
40ce720e231fcdab554ff426bab4e3d3	0	0	0	0	0	0	0	0
af39a407acc07fc422d18e62db91e867	0	0	0	0	0	0	0	0
99809e36665baf991305c4b998939a09	0	0	0	0	0	0	0	0
ab3d75f77cb08bf6b167ba17d193b875	0	0	0	0	0	0	0	0
0c2810299855af4f3af82469c585c389	0	0	0	0	0	0	0	0
4abc707a1bdf43406e67a3f376f33d39	0	0	0	0	0	0	0	0
8caba4a7b2e8c4324a1f7bef1ef6e4a3	0	0	0	0	2	0	0	0
f7519b0eeae27fd3fc31e8ca7e6ddc1d	0	0	0	0	0	0	0	0
52f2332e5c55b23a1bd658c92649d958	0	0	0	0	0	0	0	0
2eed08ec58e609064dce3c5cdce98475	0	0	0	0	0	0	0	0
6c942897e9d86fa740b1166fbb80e8dc	0	0	0	0	0	0	0	0
9c8dbccf7746c9c99224a0ca19170d73	0	0	0	0	0	0	0	0
5b4570b678ac2df59a623551d2174b36	0	0	0	0	0	0	0	0
89023f360105c624bf2eaf8463f76e14	0	0	0	0	0	0	0	0
1673eefa9bac664545d1f2b0d86d3bad	0	0	0	0	0	0	0	0
69b6e618b8ec979d0e10aa0258efeca1	0	0	0	0	0	0	0	0
e9c5c7f40dc0d24681936be2db1c8467	0	0	0	0	0	0	0	0
e5d04ed5e4c45db53a0568e54fc27d78	0	0	0	0	0	0	0	0
be66ba77fa35506a4035ddbcdc510493	0	0	0	0	0	0	0	0
865d685236ea474e41c32a07cba17819	0	0	0	0	0	0	0	0
56e43d97030d8842c67e7f4d4d9ce3f1	0	0	0	0	0	0	0	0
4ccb46f77755a20605a88de40272b7eb	0	0	0	0	0	0	0	0
126126b689d0cc16d8fe9abe0fb10033	0	0	0	0	0	0	0	0
1ecbf534671efdd85b3be045d387cc4b	0	0	0	0	0	0	0	0
6a247ec6bba5c6101d5aa9b3fde6e851	0	0	0	0	0	0	0	0
b9c2fcf19bf6962996c39d11a731a539	0	0	0	0	0	0	0	0
23ab9ecf25c0451c820dc2066e080306	0	0	0	0	0	0	0	0
bb6485872f2750d3c1b148632a473d62	0	0	0	0	0	0	0	0
887d5d1f81fd64beed9028491db21560	0	0	0	0	0	0	0	0
8fd860f39b50c134eb43de2af321b12c	4	0	0	0	0	0	0	0
1a17ce9961ef55afef3f683bb4bbf341	0	0	0	0	0	0	0	0
c258dc22ef06ce8e5ffb092526b28e46	0	0	0	0	0	0	0	0
70307b6ea0bd58f72c01cdcd0d4b6ffb	0	0	0	0	0	0	0	0
2635bba507e575161dfe80123841f880	0	0	0	0	0	0	0	0
630b8d73a0c81c89920bbba0b0b4c4ee	0	0	0	0	0	0	0	0
73ab4a3d1d501b3159953588e1604ace	0	0	0	0	0	0	0	0
94f14eb997f329c638c9733dd4c502e7	0	0	0	0	0	0	0	0
c624ad790c3db3cbf73f041fcd7a514a	0	0	0	0	0	0	0	0
6973126933d44e100f256c7525041db9	0	0	0	0	0	0	0	0
e38f46669725ac091f7d85d52a3de6c3	0	0	0	0	0	0	0	0
b1b3e00798524d9e0b4c0f16a05aaf48	0	0	4	0	0	0	0	0
bc6737b21a8fb7c42ffbacd2a6e28492	0	0	4	0	0	0	0	0
e64186bfd4deab77f2f05d228c21395a	0	0	2	0	0	2	0	0
09a056f13a90c047111a69652e386cff	0	0	0	0	0	0	0	0
de416918e9cf4c7992fe6c91c1c5e801	0	0	0	0	0	0	0	0
29a11e1d487bea252de1cbfd26d791ee	0	0	0	0	0	0	0	0
b2366d52f5fa29a093903a54766f9a94	0	0	0	0	0	0	0	0
2b72428ebbcbfc529a8aecf2ea37157c	0	0	0	4	0	0	0	0
9741c13c30f5092870b3dbcefe377df0	0	0	0	4	0	0	0	0
36c4c32d5f01c3f26b5fc0a4d3eaa83d	0	0	0	4	0	0	0	0
a9a516691d10b9beb2649fa7d5782c36	0	0	0	4	0	0	0	0
e80b13af15533c80a1ab67f394fbfbe4	0	0	0	4	0	0	0	0
a392887658ea1f0636efd5ec898a06e8	0	0	0	4	0	0	0	0
a42471c12427cd8248861876d7548d4b	0	0	0	0	4	0	0	0
19edc83e00cd2206834d9ab68eefeef2	0	0	0	0	4	0	0	0
32b7a60fc3d35fc37e436b49d46e3336	0	0	0	0	4	0	0	0
ada384b3e9b61d9f32d148b3d47c697b	0	0	0	0	4	0	0	0
7f560c6c2439652087922f14f92b1758	0	0	0	0	4	0	0	0
d9d1c4b5f6723609caa52ed774282907	0	0	0	0	4	0	0	0
0b009f70a17508247a0c0dbeeccc673c	0	0	0	0	4	0	0	0
216a2de83fef174b19c889de79e1e897	0	0	0	0	4	0	0	0
a7c1404245690c412f7d447d9b8dd1da	0	0	0	0	4	0	0	0
444c4422d2f1a4e130bc1365456cd7d3	0	0	0	0	4	0	0	0
d2cd46a1117919019a7ecbfa5ebd986f	0	0	0	0	4	0	0	0
31774b2ab198d7b5abc9f0d6e8a5ffc2	0	0	0	0	4	0	0	0
2da430f80af33606482a19870a453ec0	0	0	0	0	0	0	0	0
ec9137517f1c71b2c1f9996fbbb8f343	0	0	0	0	0	0	0	0
a3a8ad636f61aff43b2c0bc828ee8f6e	0	0	0	0	0	0	0	0
06153859cfe85d3d21603f43f3d168ec	0	0	0	0	0	0	0	0
061ee1a68c27e352ab1717b8d65f3c7b	0	0	0	0	0	0	0	0
0407834b0f36815c77f61a13b9200769	0	0	0	0	0	0	0	0
b1692e6de05b138f31d05ac33d4291f0	0	0	0	0	0	4	0	0
6583c8d0cdbc89dbdcf635355b76d16b	0	0	0	0	0	4	0	0
5f4a169fbfc22efe531a0f8a8add6bf8	0	0	0	0	0	0	4	0
68769e3a77b32af510a6caa438a8c73b	0	0	0	0	0	0	4	0
9ec96ca0c168e9ec0791fe790a6c5c27	0	0	0	0	0	0	4	0
fab5146e0a82867bcc5b39514d047e0d	0	0	0	0	0	0	4	0
1531fdbe77bc65d7fd26f0f64e2c5e2f	0	0	0	0	0	0	4	0
6572307213fec4230feb7991fcc1f196	0	0	0	0	0	0	0	0
765ac003232f1b765679c234cce3c5a6	0	0	0	0	0	0	0	0
915b1ba05c43a0a3433295fd6546cd49	0	0	0	0	0	0	0	0
4e3e115899db66139bd85d8119c1b89c	0	0	0	0	0	0	0	0
3df278fd6464e3934e0d09bbb2b70bc4	0	0	0	0	0	0	0	0
e210617a9427b305739b909516894c06	0	0	0	0	0	0	0	0
689fa1bfc2191e153c0ee672bfe70b8c	0	0	0	0	0	0	0	0
e612716d2536ad8cec65e4c52382ed7c	0	0	0	0	0	0	0	0
4244f8df49f6cf24c7fa160b34d7249e	0	0	0	0	0	0	0	0
4366fbf9853bc706fb238f7ec4c8c883	0	0	0	0	0	0	0	0
98aeccb9f338a93d504fd4ee1ecc7238	0	0	0	0	0	0	0	0
5a7d3a14c677824ab170e289e44ae3e4	0	0	0	0	0	0	0	0
60b8401297d9a519bc041bb320b7320d	0	0	0	0	0	0	0	0
b189eeb9ba20af593b728bf7c46bf0c9	0	0	0	0	0	0	0	0
8ff48e123f77a26295b7bde12bb52a3a	0	0	0	0	0	0	0	0
99615c9a2216a51125f7997e4dff4a8b	0	0	0	0	0	0	0	0
e03d25a3ea8f407497d0f0acfd3d90c3	0	0	0	0	0	0	0	0
1cb22845928e18f157c8bf7176761b70	0	0	0	0	0	0	0	0
c61adad677858af9f3e4bb01cf007342	0	0	0	0	0	0	0	0
86156da7aaa5918122d8cf92682318a6	0	0	0	0	0	0	0	0
68758acf0b1904aae97e619db03e641f	0	0	0	0	0	0	0	0
0577515ca68a457e1561f859be62ae62	0	0	0	0	0	0	0	0
5f4e55d4d407080eaf76ad93eb9968b1	0	0	0	0	0	0	0	0
ce442a2146aa6566d1e4a8b089314934	0	0	0	0	0	0	0	0
392c4c4893870f3a4e921eef1a9bc835	0	0	0	0	0	0	0	0
3da22ce87f266ed08305c9c6d71d03eb	0	0	0	0	0	0	0	0
ed023dafca860cd5b73b4cb465179bbd	0	0	0	0	0	0	0	0
234cf548e6cb84eca2b213c011109948	0	0	0	0	0	0	0	0
d0576646221f0544cd44e23be04bf471	0	0	0	0	0	0	0	0
34a7d110b67f45461581b2afc601c28f	0	0	0	0	0	0	0	0
161740c500e04be29f495e21e1fcb7f0	0	0	0	0	0	0	0	0
f50e37127a015027dd5adb44d9607351	0	0	0	0	0	0	0	0
5c9ff05dd32aec71d576167e80cfa6bf	0	0	0	0	0	0	0	0
ce6cd1dcfe080dec5b0f409b2bf650b7	0	0	0	0	0	0	0	0
54034230672fbda939c42ac90d17b9ba	0	0	0	0	0	0	0	0
1500eaa1b5d677f8b31e9388527118c9	0	0	0	0	0	0	0	0
4830c343782f6dab262b1ee4bb17e77f	0	0	0	0	0	0	0	0
09d0b5472da19c3b0dd89417a815e972	0	0	0	0	0	0	0	0
d6b204012af8fc3e765ac9ec49db3012	0	0	0	0	0	0	0	0
5f521f15532eb92edd4a759f80d68ae8	0	0	0	0	0	0	0	0
83e8b25609dd76cb6a8bdf8bc689593e	0	0	0	0	0	0	0	0
8a07f1b35fda8498aa4ef67072f062e6	0	0	0	0	0	0	0	0
42012fedcaa7e2337e9d54bf6c9f72c9	0	0	0	0	0	0	0	0
9b5e11fae62df28e45c40ca8a4565130	0	0	0	0	0	0	0	0
d24ce86ab54d7b5e19f71095fa75b855	0	0	0	0	0	0	0	0
463ae653585ef940474d70c08be64fc2	0	0	0	0	0	0	0	0
275dcbedb9fb236c63b233f096722eaa	0	0	0	0	0	0	0	0
dca4eeaeb85b377abe5aed4ec763ad8c	0	0	0	0	0	0	0	0
3c4db98ad400e85a11cddb49ce508374	0	0	0	0	0	0	0	0
e81eef38bc52e4bbeba2b1cc7651071c	0	0	0	0	0	0	0	0
b3e59fbba3c595e3c826b15ceb8878bd	0	0	0	0	0	0	0	0
dd39851591ee5eab8bd3ef808eed9df8	0	0	0	0	0	0	0	0
12d14f13a91a4999adb9567e25bb3c8f	0	0	0	0	0	0	0	0
4f5fc09b11a0c49cc7911a4580cf2654	0	0	0	0	0	0	0	0
c56dc83de907ca3b461673308973d2be	0	0	0	0	0	0	0	0
e921e3b77c19cbd1721e99f7efa7ae6f	0	0	0	0	0	0	0	0
fa9bb72d73a083b04cc1ce2dc6cf43a0	0	0	0	0	0	0	0	0
489f91fd958ed35dd2a72fb6bc11a055	0	0	0	0	0	0	0	0
b48171ee56944f98ea214b843c5a79b1	0	0	0	0	0	0	0	0
55a6038d0e2cf7f560e23551266a2599	0	0	0	0	0	0	0	0
d5bc61f90f231d15cad051d8195ce9e5	0	0	0	0	0	0	0	0
09bdfcfe6da4cf3c205ba7346383cef7	0	0	0	0	0	0	0	0
ef76f54cada487c1789a1c64848a98c7	0	0	0	0	0	0	0	0
4231c0e22d02619ed9ba049d6dc49d00	0	0	0	0	0	0	0	0
2540db6fabca8da4d252ea1f4b0257bb	0	0	0	0	0	0	0	0
778ea9f696ef9d3b93ec567784c152bb	0	0	0	0	0	0	0	0
33f847226e4cad483a6912f5bfbe68a4	0	0	0	0	0	0	0	0
a91f43bfb733db92e914a4989097e72a	0	0	0	0	0	0	0	0
6bf064a515055d261fadfb1e9934e6b3	0	0	0	0	0	0	0	0
70b827f508e5ca3fd05934a999d6fbe9	0	0	0	0	0	0	0	0
6369b37164c1a1c4ff01ae5f34ada2f5	0	0	0	0	0	0	0	0
acf72ff3ac04f745e7ca12615b7484e3	0	0	0	0	0	0	0	0
a2d97cb3f3999b59a93823e7f3619ba1	0	0	0	0	0	0	0	0
4511501970dfb06e3f9b14502bd77253	0	0	0	0	0	0	0	0
2ac9a92b525560524bea4464ed2683fd	0	0	0	0	0	0	0	0
8c0dcd662b8e8b926041aa24f68e7e0e	3	0	0	0	0	0	0	0
413ba9a65be5e4eab70e4a3ffd483d9a	3	0	0	0	0	0	0	0
8c2fa8c06546b05adef5a097aafa2c46	0	0	0	0	0	0	0	0
2947df00010ff028f8335fb0530b87f6	0	3	0	0	0	0	0	0
daa40ae9445e27c74dc4dfb599854cad	0	3	0	0	0	0	0	0
91af1b81c4c48d457f6a1ef333480871	0	0	0	0	0	0	0	0
d4bc484b613f7ab9c6e6867cccf2dd00	0	0	0	0	0	0	0	0
be65c861f1f13c33f6f64f8f690b8b06	0	0	0	0	0	0	0	0
223d6651e771f39732b30c947cf573b5	0	0	0	0	0	0	0	0
a63d445f3b6e415a951bad4cfed36572	0	0	0	0	0	0	0	0
033f862fb876f592985380467d3620ba	0	0	3	0	0	0	0	0
1fb9ccab44a5edbbd165a347e9f148c1	0	0	3	0	0	0	0	0
b03aa72aa2c0659c12d858060ee190b7	0	0	3	0	0	0	0	0
17dcdad7b491ed1aed90e01b2281c8db	0	0	0	0	0	0	0	0
b74f98f9e0b3161e8acea153532c0dbe	0	0	0	0	0	0	0	0
fe63c036c3c6e127d711f7b5a96f33c5	0	0	0	0	0	0	0	0
4577a77e0b31a7cb72ebb06b12f71415	0	0	0	0	0	0	0	0
6d114cbf0220cc91408f710d7a7fd3f9	0	0	0	0	3	0	0	0
1fe62778850ddcd224f6bad9afb186cd	0	0	0	0	3	0	0	0
88994262e0db074438da7e2e68faa6c6	0	0	0	0	3	0	0	0
3423f91d147559bbd40654419737b072	0	0	0	0	3	0	0	0
7d4eea19830870d706a606c57234ee5c	0	0	0	0	3	0	0	0
f21e08bc710773f04bea13d0c34f2e56	0	0	0	0	3	0	0	0
03c54d229d6b5db92659e5311abcf6cc	0	0	0	0	3	0	0	0
60f9d2a91e1b1aebb3bd08385ca8a210	0	0	0	0	3	0	0	0
37f0cb83388cd0cc79b787b3c33b7eea	0	0	0	0	3	0	0	0
90d4cfadf373fb19e749951cd9000ab6	0	0	0	0	0	3	0	0
b35136022f6d8247afb7d6a7276b002a	0	0	0	0	0	3	0	0
